338;University of Belgrade
339;Регионална библиотека ПЕНЧО СЛАВЕЙКОВ - Варна
340;Black Country History
341;Museum für Naturkunde Berlin
342;Hungarian National Museum
343;BiblioNet
344;National and University Library of Strasbourg
345;Centro de Documentación de FUNDACIÓN MAPFRE
346;Aruodai | Vilnius University Faculty of Communication
347;Sundsvalls museum
348;Museum Nord
349;Bristol Museums, Galleries & Archives
350;ERT SA
351;Lietuvos dailės muziejus / Lithuanian Art Museum
352;Archäologie und Museum Baselland
353;Kulturmagasinet, Helsingborgs museer
354;KU Leuven
355;Centre Virtuel de la Connaissance sur líEurope
356;University of Edinburgh
357;Norsk Oljemuseum
358;http://sapienzadigitallibrary.uniroma1.it/identifier/RMSBV
359;EuroPhoto EPA provider
360;Dorset Coast Digital Archive
361;MMA
362;Istituto Centrale per la Storia del Risorgimento
363;IMAGNO brandstätter images GesmbH
364;University of Leuven
365;Haugalandmuseene
366;Hardanger og Voss Museum
367;Cineteca di Bologna
368;Регионална библиотека ПЕНЧО СЛАВЕЙКОВ - Варна / Public Library - Varna
369;Institut für Realienkunde
370;IRCAM-Institut de Recherche et Coordination Acoustique/Musique
371;PMR Maeyaert
372;Science Museum
373;The City Archives in Stockholm
374;Vilnius University Faculty of Communication
375;Frederiksberg Stadsarkiv
376;Livrustkammaren
377;Forsvarets museer
378;Muzeum Narodowe w Warszawie
379;Biblioteka Cyfrowa Politechniki Śląskiej
380;Чувашский государственный художественный музей / Chouvashia State Art Museum
381;LWL-Museum für Kunst und Kultur (Westfälisches Landesmuseum) / Digitaler Portraitindex
382;Postmuseet
383;Gemeentemuseum Den Haag
384;Maihaugen
385;Bibliothèque Medem - Maison de la Culture Yiddish
386;Centre Français des Musiques Juives
387;AHP Zaragoza
388;Jewish Historical Institute
389;University of Tartu
390;Universität Bern
391;Images of Cheshires people places and event
392;Erfgoed Rijssen-Holten
393;Digitale bibliotheek voor de Nederlandse letteren, DBNL, Nederland
394;ECOMUSEU Municipal do Seixal
395;Historisch centrum Limburg
396;NALIS Foundation
397;National Library of Lithuania
398;Norsk Industriarbeidermuseum
399;Bury Museum and Archives
400;Circus Museum
401;eheritage.si, Zavod za varstvo kulturne dediščine Slovenije
402;Karlsborgs fästningsmuseum
403;Museum of Geology, University of Tartu
404;Exército - Biblioteca
405;Netherlands Centre for Biodiversity Naturalis
406;Online catalogus Carmentis
407;Armémuseum, Stockholm, Sweden
408;Fundacion Albeniz
409;Institutul Național al Patrimoniului, București, România
410;New Mills Family History
411;Archivo de la Ciudad de Arganda del Rey
412;Kulturhistorisk museum, Oslo
413;Ryfylkemuseet
414;Bowes-OAI
415;Jewish Museum London
416;Österreichisches Theatermuseum
417;Library of Cyprus University of Technology 
418;Slovenské múzeum ochrany prírody a jaskyniarstva
419;Regionaal Archief Zutphen
420;Sportimonium vzw
421;Historisch Museum Ede
422;Royal Library of Belgium
423;Arxiu Fotogràfic de Barcelona - Institut de Cultura de Barcelona (ICUB)
424;Marinmuseum
425;Real Academia Galega, Galicia - Spain
426;VGA
427;Wikimedia Commons Community
428;CIMEC
429;Jeleniogórska Biblioteka Cyfrowa
430;museum-digital
431;Polo Museale Fiorentino - CulturaItalia
432;Kulturarv Västernorrland
433;Universitätsbibliothek Leipzig / Digitaler Portraitindex
434;Kalliope
435;Østfold fylkes billedarkiv
436;Bibliothèque municipale de Lyon
437;Zielonogórska Biblioteka Cyfrowa
438;Historisch Centrum Limburg (rhcl.nl)
439;Joods Historisch Museum, Amsterdam
440;WebFolk Bulgaria
441;National Library of Portugal
442;PROBADO 3D 
443;Direction des Monuments et des Sites de la Région de Bruxelles-Capitale / Directie Monumenten en Landschappen van het Brussels Hoofdstedelijk Gewest
444;http://sapienzadigitallibrary.uniroma1.it/identifier/RMSIR
445;National Library of Czech Republic
446;Rossimoda Shoe Museum
447;Comhaltas Traditional Music Archive
448;Miliseum
449;Smithsonian Institution Libraries
450;Norsk Vasskraft- og Industristadmuseum
451;Groninger Museum
452;The Discovery Programme
453;Šiaulių „Aušros“ muziejus / Šiauliai Aušros Museum
454;Les Arts Décoratifs, Paris
455;Médiathèque Valais - Martigny
456;Benaki Museum
457;Institute of Geology at TUT
458;Nasjonalmuseet, billedkunstsamlingene
459;Universitäts- und Landesbibliothek Düsseldorf
460;Beeldbank Wageningen
461;Museum fuer Naturkunde Berlin, Tierstimmenarchiv
462;National Library of Israel
463;RooyNet (limburgserfgoed.nl)
464;Universität Osnabrück | Historische Bildpostkarten
465;Biblioteka Cyfrowa UMCS
466;Biblioteca Virtual de la Provincia de Málaga
467;MBLWHOI Library
468;Minerva (Universidade de Santiago de Compostela, Spain)
469;Càtedra Màrius Torres de la Universitat de Lleida
470;Münzkabinett der Staatlichen Museen zu Berlin - Preußischer Kulturbesitz
471;AHP Huesca
472;Gesellschaft für Historische Tonträger; Austria
473;Muinsuskaitseamet | Estonian National Heritage Board
474;Musées Royaux d'Art et d'Histoire
475;Biblioteca Virtual de la Real Academia Nacional de Farmacia
476;http://sapienzadigitallibrary.uniroma1.it/identifier/RMSEC
477;Nuova Biblioteca Manoscritta, Regione del Veneto
478;Universitat Jaume I
479;Stiftinga Sunnmøre Museum
480;Helvia (Universidad de Córdoba, Spain)
481;Central Library of Zurich
482;Sør-Troms Museum
483;Stedelijk Museum Zutphen
484;Ministère de la culture et de la communication, Archives nationales
485;Aikaterini Laskaridis Foundation
486;Hallwylska museet
487;Historiske Foto- Marnardal og Audnedal
488;SNM - Prírodovedné múzeum v Bratislave
489;Biblioteca Virtual del Patrimonio Bibliográfico
490;Prirodoslovni muzej Slovenije (Slovenian Museum of Natural History)
491;Slovenian Museum of Natural History (Prirodoslovni muzej Slovenije)
492;University of California Libraries (archive.org)
493;Podkarpacka Biblioteka Cyfrowa
494;Chełmska Biblioteka Cyfrowa
495;Moluks Historisch Museum
496;Ministrstvo za kulturo, Direktorat za kulturno dediščino, INDOK center (fototeka - diapozitivi), Slovenija
497;Universitäts- und Stadtbibliothek Köln
498;Eesti Maanteemuuseum
499;Békés Megyei Tudásház es Könyvtár, HU
500;Fundación Albéniz
501;S.L. Steinheim-Institut, epidat
502;Region Skånes medicinhistoriska samlingar
503;Musea i Nord-Østerdalen
504;National Széchényi Library - Hungarian Electronic Library
505;Museum of Applied Arts, Budapest
506;Polska Akademia Umiejętności
507;Digitales Kunst- und Kulturarchiv Düsseldorf
508;Finnmark Fylkesbibliotek
509;Ethnologisches Museum, Staatliche Museen zu Berlin
510;Dalane Folkemuseum
511;National Széchényi Library
512;CODA Museum
513;Vasamuseet
514;DEXTRA Photo
515;Wejherowska Biblioteka Cyfrowa
516;Hedatuz
517;Pitti Immagine
518;Russian State Library
519;Heritage Malta
520;Регионална библиотека ПЕНЧО СЛАВЕЙКОВ - Варна/Public Library - Varna
521;Kunstbibliothek, Staatliche Museen zu Berlin
522;Liber Liber, Roma, Italia
523;LMTA (DIZI)
524;Wien Museum
525;Norsk Maritimt Museum
526;Pucci Archive
527;Bundesanstalt für Wasserbau
528;Festival International de Films de Femmes de Créteil, FIFF, Paris, France
529;Petőfi Irodalmi Múzeum
530;http://sapienzadigitallibrary.uniroma1.it/identifier/RMS64
531;Biblioteca Valenciana Digital
532;The Library of The Jewish Theological Seminary
533;Divadelný ústav
534;MISSONI
535;Fototeca de la Diputación de Huesca
536;Staatliche Graphische Sammlung München / Digitaler Portraitindex
537;Biblioteca Virtual de Derecho Aragonés
538;Eesti Põllumajandusmuuseum
539;Government Art Collection
540;Llyfrgell Genedlaethol Cymru / The National Library of Wales
541;National Széchényi Library-MDK
542;Österreichische Mediathek
543;Svenskt HällristningsForskningsArkiv
544;The Orchard
545;Kungliga biblioteket
546;National Gallery - Alexandros Soutzos Museum, Athens
547;Faculty of Arts and Humanities at the University of Graz
548;Roskilde lokalhistoriske Arkiv
549;Nederlands Architectuurinstituut
550;Archief Eemland
551;Biblioteca Academiei Române
552;DANS-KNAW
553;Durham county council
554;Centraal Museum
555;Bialska Biblioteka Cyfrowa
556;Prirodoslovni muzej Slovenije
557;Gol bygdearkiv
558;Museo Galileo - Istituto e Museo di Storia della Scienza
559;SNM - Historické múzeum v Bratislave
560;Centre de Documentació de l'Orfeó Català
561;http://sapienzadigitallibrary.uniroma1.it/identifier/RMS66
562;The Israel Museum, Jerusalem
563;Bulgariana
564;http://sapienzadigitallibrary.uniroma1.it/identifier/RMS45
565;Jærmuseet
566;KADOC - KU Leuven
